PeriodEnd,PeriodStart,Period,AirTemp,Ghi,WindSpeed10m
2020-10-10T13:00:00Z,2020-10-10T12:50:00Z,PT10M,10.1,179,1.3
2020-10-10T13:10:00Z,2020-10-10T13:00:00Z,PT10M,10.1,180,1.3
2020-10-10T13:20:00Z,2020-10-10T13:10:00Z,PT10M,10.0,179,1.3
2020-10-10T13:30:00Z,2020-10-10T13:20:00Z,PT10M,10.0,164,1.3
2020-10-10T13:40:00Z,2020-10-10T13:30:00Z,PT10M,9.9,146,1.4
2020-10-10T13:50:00Z,2020-10-10T13:40:00Z,PT10M,9.8,129,1.4
2020-10-10T14:00:00Z,2020-10-10T13:50:00Z,PT10M,9.8,119,1.4
2020-10-10T14:10:00Z,2020-10-10T14:00:00Z,PT10M,9.7,114,1.4
2020-10-10T14:20:00Z,2020-10-10T14:10:00Z,PT10M,9.6,116,1.4
2020-10-10T14:30:00Z,2020-10-10T14:20:00Z,PT10M,9.5,104,1.4
2020-10-10T14:40:00Z,2020-10-10T14:30:00Z,PT10M,9.3,87,1.3
2020-10-10T14:50:00Z,2020-10-10T14:40:00Z,PT10M,9.2,70,1.3
2020-10-10T15:00:00Z,2020-10-10T14:50:00Z,PT10M,9.1,59,1.3
2020-10-10T15:10:00Z,2020-10-10T15:00:00Z,PT10M,9.0,55,1.4
2020-10-10T15:20:00Z,2020-10-10T15:10:00Z,PT10M,8.8,58,1.4
2020-10-10T15:30:00Z,2020-10-10T15:20:00Z,PT10M,8.6,58,1.5
2020-10-10T15:40:00Z,2020-10-10T15:30:00Z,PT10M,8.4,51,1.6
2020-10-10T15:50:00Z,2020-10-10T15:40:00Z,PT10M,8.1,34,1.6
2020-10-10T16:00:00Z,2020-10-10T15:50:00Z,PT10M,7.9,19,1.7
2020-10-10T16:10:00Z,2020-10-10T16:00:00Z,PT10M,7.8,8,1.8
2020-10-10T16:20:00Z,2020-10-10T16:10:00Z,PT10M,7.6,4,1.8
2020-10-10T16:30:00Z,2020-10-10T16:20:00Z,PT10M,7.4,1,1.9
2020-10-10T16:40:00Z,2020-10-10T16:30:00Z,PT10M,7.2,0,2.0
2020-10-10T16:50:00Z,2020-10-10T16:40:00Z,PT10M,7.0,0,2.0
2020-10-10T17:00:00Z,2020-10-10T16:50:00Z,PT10M,6.9,0,2.1
2020-10-10T17:10:00Z,2020-10-10T17:00:00Z,PT10M,6.8,0,2.1
2020-10-10T17:20:00Z,2020-10-10T17:10:00Z,PT10M,6.7,0,2.1
2020-10-10T17:30:00Z,2020-10-10T17:20:00Z,PT10M,6.6,0,2.1
2020-10-10T17:40:00Z,2020-10-10T17:30:00Z,PT10M,6.6,0,2.1
2020-10-10T17:50:00Z,2020-10-10T17:40:00Z,PT10M,6.5,0,2.1
2020-10-10T18:00:00Z,2020-10-10T17:50:00Z,PT10M,6.5,0,2.1
2020-10-10T18:10:00Z,2020-10-10T18:00:00Z,PT10M,6.4,0,2.2
2020-10-10T18:20:00Z,2020-10-10T18:10:00Z,PT10M,6.4,0,2.2
2020-10-10T18:30:00Z,2020-10-10T18:20:00Z,PT10M,6.3,0,2.2
2020-10-10T18:40:00Z,2020-10-10T18:30:00Z,PT10M,6.3,0,2.3
2020-10-10T18:50:00Z,2020-10-10T18:40:00Z,PT10M,6.2,0,2.3
2020-10-10T19:00:00Z,2020-10-10T18:50:00Z,PT10M,6.2,0,2.4
2020-10-10T19:10:00Z,2020-10-10T19:00:00Z,PT10M,6.1,0,2.4
2020-10-10T19:20:00Z,2020-10-10T19:10:00Z,PT10M,6.0,0,2.4
2020-10-10T19:30:00Z,2020-10-10T19:20:00Z,PT10M,5.9,0,2.4
2020-10-10T19:40:00Z,2020-10-10T19:30:00Z,PT10M,5.8,0,2.3
2020-10-10T19:50:00Z,2020-10-10T19:40:00Z,PT10M,5.7,0,2.3
2020-10-10T20:00:00Z,2020-10-10T19:50:00Z,PT10M,5.6,0,2.3
2020-10-10T20:10:00Z,2020-10-10T20:00:00Z,PT10M,5.5,0,2.3
2020-10-10T20:20:00Z,2020-10-10T20:10:00Z,PT10M,5.5,0,2.3
2020-10-10T20:30:00Z,2020-10-10T20:20:00Z,PT10M,5.5,0,2.3
2020-10-10T20:40:00Z,2020-10-10T20:30:00Z,PT10M,5.4,0,2.3
2020-10-10T20:50:00Z,2020-10-10T20:40:00Z,PT10M,5.4,0,2.3
2020-10-10T21:00:00Z,2020-10-10T20:50:00Z,PT10M,5.3,0,2.4
2020-10-10T21:10:00Z,2020-10-10T21:00:00Z,PT10M,5.3,0,2.4
2020-10-10T21:20:00Z,2020-10-10T21:10:00Z,PT10M,5.3,0,2.3
2020-10-10T21:30:00Z,2020-10-10T21:20:00Z,PT10M,5.3,0,2.3
2020-10-10T21:40:00Z,2020-10-10T21:30:00Z,PT10M,5.3,0,2.3
2020-10-10T21:50:00Z,2020-10-10T21:40:00Z,PT10M,5.3,0,2.3
2020-10-10T22:00:00Z,2020-10-10T21:50:00Z,PT10M,5.3,0,2.3
2020-10-10T22:10:00Z,2020-10-10T22:00:00Z,PT10M,5.4,0,2.3
2020-10-10T22:20:00Z,2020-10-10T22:10:00Z,PT10M,5.4,0,2.3
2020-10-10T22:30:00Z,2020-10-10T22:20:00Z,PT10M,5.5,0,2.3
2020-10-10T22:40:00Z,2020-10-10T22:30:00Z,PT10M,5.5,0,2.3
2020-10-10T22:50:00Z,2020-10-10T22:40:00Z,PT10M,5.6,0,2.3
2020-10-10T23:00:00Z,2020-10-10T22:50:00Z,PT10M,5.6,0,2.3
2020-10-10T23:10:00Z,2020-10-10T23:00:00Z,PT10M,5.7,0,2.3
2020-10-10T23:20:00Z,2020-10-10T23:10:00Z,PT10M,5.7,0,2.3
2020-10-10T23:30:00Z,2020-10-10T23:20:00Z,PT10M,5.8,0,2.3
2020-10-10T23:40:00Z,2020-10-10T23:30:00Z,PT10M,5.8,0,2.2
2020-10-10T23:50:00Z,2020-10-10T23:40:00Z,PT10M,5.9,0,2.2
2020-10-11T00:00:00Z,2020-10-10T23:50:00Z,PT10M,6.0,0,2.1
2020-10-11T00:10:00Z,2020-10-11T00:00:00Z,PT10M,6.0,0,2.1
2020-10-11T00:20:00Z,2020-10-11T00:10:00Z,PT10M,6.1,0,2.1
2020-10-11T00:30:00Z,2020-10-11T00:20:00Z,PT10M,6.1,0,2.1
2020-10-11T00:40:00Z,2020-10-11T00:30:00Z,PT10M,6.2,0,2.1
2020-10-11T00:50:00Z,2020-10-11T00:40:00Z,PT10M,6.3,0,2.1
2020-10-11T01:00:00Z,2020-10-11T00:50:00Z,PT10M,6.3,0,2.1
2020-10-11T01:10:00Z,2020-10-11T01:00:00Z,PT10M,6.4,0,2.1
2020-10-11T01:20:00Z,2020-10-11T01:10:00Z,PT10M,6.4,0,2.2
2020-10-11T01:30:00Z,2020-10-11T01:20:00Z,PT10M,6.4,0,2.2
2020-10-11T01:40:00Z,2020-10-11T01:30:00Z,PT10M,6.5,0,2.2
2020-10-11T01:50:00Z,2020-10-11T01:40:00Z,PT10M,6.5,0,2.2
2020-10-11T02:00:00Z,2020-10-11T01:50:00Z,PT10M,6.6,0,2.2
2020-10-11T02:10:00Z,2020-10-11T02:00:00Z,PT10M,6.6,0,2.2
2020-10-11T02:20:00Z,2020-10-11T02:10:00Z,PT10M,6.7,0,2.3
2020-10-11T02:30:00Z,2020-10-11T02:20:00Z,PT10M,6.7,0,2.3
2020-10-11T02:40:00Z,2020-10-11T02:30:00Z,PT10M,6.8,0,2.4
2020-10-11T02:50:00Z,2020-10-11T02:40:00Z,PT10M,6.8,0,2.5
2020-10-11T03:00:00Z,2020-10-11T02:50:00Z,PT10M,6.9,0,2.5
2020-10-11T03:10:00Z,2020-10-11T03:00:00Z,PT10M,6.9,0,2.6
2020-10-11T03:20:00Z,2020-10-11T03:10:00Z,PT10M,6.9,0,2.6
2020-10-11T03:30:00Z,2020-10-11T03:20:00Z,PT10M,6.9,0,2.7
2020-10-11T03:40:00Z,2020-10-11T03:30:00Z,PT10M,6.9,0,2.7
2020-10-11T03:50:00Z,2020-10-11T03:40:00Z,PT10M,6.9,0,2.8
2020-10-11T04:00:00Z,2020-10-11T03:50:00Z,PT10M,6.9,0,2.8
2020-10-11T04:10:00Z,2020-10-11T04:00:00Z,PT10M,6.9,0,2.8
2020-10-11T04:20:00Z,2020-10-11T04:10:00Z,PT10M,6.9,0,2.8
2020-10-11T04:30:00Z,2020-10-11T04:20:00Z,PT10M,6.9,0,2.8
2020-10-11T04:40:00Z,2020-10-11T04:30:00Z,PT10M,6.9,0,2.8
2020-10-11T04:50:00Z,2020-10-11T04:40:00Z,PT10M,6.9,0,2.8
2020-10-11T05:00:00Z,2020-10-11T04:50:00Z,PT10M,6.9,0,2.8
2020-10-11T05:10:00Z,2020-10-11T05:00:00Z,PT10M,6.9,0,2.8
2020-10-11T05:20:00Z,2020-10-11T05:10:00Z,PT10M,7.0,0,2.9
2020-10-11T05:30:00Z,2020-10-11T05:20:00Z,PT10M,7.1,0,2.9
2020-10-11T05:40:00Z,2020-10-11T05:30:00Z,PT10M,7.2,0,3.0
2020-10-11T05:50:00Z,2020-10-11T05:40:00Z,PT10M,7.2,0,3.0
2020-10-11T06:00:00Z,2020-10-11T05:50:00Z,PT10M,7.3,1,3.0
2020-10-11T06:10:00Z,2020-10-11T06:00:00Z,PT10M,7.4,3,3.0
2020-10-11T06:20:00Z,2020-10-11T06:10:00Z,PT10M,7.4,7,3.0
2020-10-11T06:30:00Z,2020-10-11T06:20:00Z,PT10M,7.4,16,2.9
2020-10-11T06:40:00Z,2020-10-11T06:30:00Z,PT10M,7.5,31,2.9
2020-10-11T06:50:00Z,2020-10-11T06:40:00Z,PT10M,7.5,53,2.8
2020-10-11T07:00:00Z,2020-10-11T06:50:00Z,PT10M,7.6,56,2.8
2020-10-11T07:10:00Z,2020-10-11T07:00:00Z,PT10M,7.6,58,2.8
2020-10-11T07:20:00Z,2020-10-11T07:10:00Z,PT10M,7.8,68,2.8
2020-10-11T07:30:00Z,2020-10-11T07:20:00Z,PT10M,7.9,92,2.8
2020-10-11T07:40:00Z,2020-10-11T07:30:00Z,PT10M,8.1,112,2.8
2020-10-11T07:50:00Z,2020-10-11T07:40:00Z,PT10M,8.2,120,2.9
2020-10-11T08:00:00Z,2020-10-11T07:50:00Z,PT10M,8.3,161,2.9
2020-10-11T08:10:00Z,2020-10-11T08:00:00Z,PT10M,8.5,191,2.9
2020-10-11T08:20:00Z,2020-10-11T08:10:00Z,PT10M,8.6,183,2.9
2020-10-11T08:30:00Z,2020-10-11T08:20:00Z,PT10M,8.8,163,2.9
2020-10-11T08:40:00Z,2020-10-11T08:30:00Z,PT10M,8.9,152,3.0
2020-10-11T08:50:00Z,2020-10-11T08:40:00Z,PT10M,9.0,164,3.0
2020-10-11T09:00:00Z,2020-10-11T08:50:00Z,PT10M,9.2,161,3.0
2020-10-11T09:10:00Z,2020-10-11T09:00:00Z,PT10M,9.3,158,3.0
2020-10-11T09:20:00Z,2020-10-11T09:10:00Z,PT10M,9.5,163,3.0
2020-10-11T09:30:00Z,2020-10-11T09:20:00Z,PT10M,9.6,188,3.0
2020-10-11T09:40:00Z,2020-10-11T09:30:00Z,PT10M,9.7,213,3.0
2020-10-11T09:50:00Z,2020-10-11T09:40:00Z,PT10M,9.9,232,3.0
2020-10-11T10:00:00Z,2020-10-11T09:50:00Z,PT10M,10.0,274,2.9
2020-10-11T10:10:00Z,2020-10-11T10:00:00Z,PT10M,10.2,307,2.9
2020-10-11T10:20:00Z,2020-10-11T10:10:00Z,PT10M,10.3,307,2.9
2020-10-11T10:30:00Z,2020-10-11T10:20:00Z,PT10M,10.5,261,2.9
2020-10-11T10:40:00Z,2020-10-11T10:30:00Z,PT10M,10.7,220,2.8
2020-10-11T10:50:00Z,2020-10-11T10:40:00Z,PT10M,10.8,210,2.8
2020-10-11T11:00:00Z,2020-10-11T10:50:00Z,PT10M,11.0,207,2.8
2020-10-11T11:10:00Z,2020-10-11T11:00:00Z,PT10M,11.1,218,2.7
2020-10-11T11:20:00Z,2020-10-11T11:10:00Z,PT10M,11.2,247,2.7
2020-10-11T11:30:00Z,2020-10-11T11:20:00Z,PT10M,11.3,240,2.7
2020-10-11T11:40:00Z,2020-10-11T11:30:00Z,PT10M,11.4,226,2.6
2020-10-11T11:50:00Z,2020-10-11T11:40:00Z,PT10M,11.5,220,2.6
2020-10-11T12:00:00Z,2020-10-11T11:50:00Z,PT10M,11.6,214,2.5
2020-10-11T12:10:00Z,2020-10-11T12:00:00Z,PT10M,11.7,208,2.5
2020-10-11T12:20:00Z,2020-10-11T12:10:00Z,PT10M,11.8,203,2.4
2020-10-11T12:30:00Z,2020-10-11T12:20:00Z,PT10M,11.8,210,2.3
2020-10-11T12:40:00Z,2020-10-11T12:30:00Z,PT10M,11.9,222,2.2
2020-10-11T12:50:00Z,2020-10-11T12:40:00Z,PT10M,12.0,235,2.1
2020-10-11T13:00:00Z,2020-10-11T12:50:00Z,PT10M,12.0,230,2.0
2020-10-11T13:10:00Z,2020-10-11T13:00:00Z,PT10M,12.0,231,1.9
2020-10-11T13:20:00Z,2020-10-11T13:10:00Z,PT10M,12.1,245,1.8
2020-10-11T13:30:00Z,2020-10-11T13:20:00Z,PT10M,12.1,229,1.8
2020-10-11T13:40:00Z,2020-10-11T13:30:00Z,PT10M,12.1,208,1.7
2020-10-11T13:50:00Z,2020-10-11T13:40:00Z,PT10M,12.1,196,1.6
2020-10-11T14:00:00Z,2020-10-11T13:50:00Z,PT10M,12.1,186,1.5
2020-10-11T14:10:00Z,2020-10-11T14:00:00Z,PT10M,12.0,171,1.3
2020-10-11T14:20:00Z,2020-10-11T14:10:00Z,PT10M,11.9,146,1.1
2020-10-11T14:30:00Z,2020-10-11T14:20:00Z,PT10M,11.8,152,0.8
2020-10-11T14:40:00Z,2020-10-11T14:30:00Z,PT10M,11.7,157,0.6
2020-10-11T14:50:00Z,2020-10-11T14:40:00Z,PT10M,11.5,147,0.5
2020-10-11T15:00:00Z,2020-10-11T14:50:00Z,PT10M,11.4,131,0.5
2020-10-11T15:10:00Z,2020-10-11T15:00:00Z,PT10M,11.2,114,0.6
2020-10-11T15:20:00Z,2020-10-11T15:10:00Z,PT10M,10.8,96,0.6
2020-10-11T15:30:00Z,2020-10-11T15:20:00Z,PT10M,10.4,79,0.7
2020-10-11T15:40:00Z,2020-10-11T15:30:00Z,PT10M,10.0,62,0.8
2020-10-11T15:50:00Z,2020-10-11T15:40:00Z,PT10M,9.7,46,0.8
2020-10-11T16:00:00Z,2020-10-11T15:50:00Z,PT10M,9.3,31,0.9
2020-10-11T16:10:00Z,2020-10-11T16:00:00Z,PT10M,9.0,17,0.9
2020-10-11T16:20:00Z,2020-10-11T16:10:00Z,PT10M,8.8,5,0.9
2020-10-11T16:30:00Z,2020-10-11T16:20:00Z,PT10M,8.6,1,0.8
2020-10-11T16:40:00Z,2020-10-11T16:30:00Z,PT10M,8.4,0,0.8
2020-10-11T16:50:00Z,2020-10-11T16:40:00Z,PT10M,8.2,0,0.8
2020-10-11T17:00:00Z,2020-10-11T16:50:00Z,PT10M,8.0,0,0.7
2020-10-11T17:10:00Z,2020-10-11T17:00:00Z,PT10M,7.9,0,0.7
2020-10-11T17:20:00Z,2020-10-11T17:10:00Z,PT10M,7.8,0,0.7
2020-10-11T17:30:00Z,2020-10-11T17:20:00Z,PT10M,7.7,0,0.6
2020-10-11T17:40:00Z,2020-10-11T17:30:00Z,PT10M,7.6,0,0.6
2020-10-11T17:50:00Z,2020-10-11T17:40:00Z,PT10M,7.5,0,0.6
2020-10-11T18:00:00Z,2020-10-11T17:50:00Z,PT10M,7.4,0,0.6
2020-10-11T18:10:00Z,2020-10-11T18:00:00Z,PT10M,7.3,0,0.7
2020-10-11T18:20:00Z,2020-10-11T18:10:00Z,PT10M,7.2,0,0.7
2020-10-11T18:30:00Z,2020-10-11T18:20:00Z,PT10M,7.2,0,0.8
2020-10-11T18:40:00Z,2020-10-11T18:30:00Z,PT10M,7.1,0,0.8
2020-10-11T18:50:00Z,2020-10-11T18:40:00Z,PT10M,7.0,0,0.8
2020-10-11T19:00:00Z,2020-10-11T18:50:00Z,PT10M,6.9,0,0.9
2020-10-11T19:10:00Z,2020-10-11T19:00:00Z,PT10M,6.9,0,0.9
2020-10-11T19:20:00Z,2020-10-11T19:10:00Z,PT10M,6.8,0,1.0
2020-10-11T19:30:00Z,2020-10-11T19:20:00Z,PT10M,6.8,0,1.0
2020-10-11T19:40:00Z,2020-10-11T19:30:00Z,PT10M,6.7,0,1.1
